transID;corridorID;corridorName;tapInStops;tapInStopsName;tapInStopsLat;tapInStopsLon;tapInTime;tapOutStops;tapOutStopsName;tapOutStopsLat;tapOutStopsLon;tapOutTime
LQZH429K8P08LZ;1      ;Blok M - Kota                             ;P00012 ;Bendungan Hilir                 ;-6.217137;106.81528;4/7/2023 5:28;P00137 ;Monas                      ;-6.176248;106.82286;4/7/2023 5:53
BSLD080C4N42GM;JAK.01 ;Tanjung Priok - Plumpang                  ;B01059P;Jln. Flamboyan Berdikari        ;-6.120868;106.89439;4/7/2023 6:46;B01629P;Jln. Swasembada Barat V    ;-6.124938;106.88497;4/7/2023 7:25
PSLG447W4L10UL;JAK.120;JIS - Terminal Muara Angke                ;B04584P;Sbr. Waduk Pluit                ;-6.113824;106.79461;4/7/2023 5:03;B03323P;SD Diakonia 2              ;-6.112346;106.78905;4/7/2023 6:00
KXOH615W1Y09UQ;4B     ;Stasiun Manggarai - UI                    ;B05874P;Warga                           ;-6.273295;106.84656;4/7/2023 6:43;B05259P;SMAN 109                   ;-6.344687;106.83351;4/7/2023 7:34
YKIH328J4I91ML;7C     ;Cibubur - BKN                             ;B00248P;Cibubur Junction                ;-6.368735;106.89366;4/7/2023 5:34;P00016 ;BKN                        ;-6.257751;106.87;4/7/2023 6:11
VIGR390X6Y05SJ;8C     ;Kebayoran Lama - Tanah Abang              ;B01639P;Jln. Taman Kb. Sirih            ;-6.182295;106.81661;4/7/2023 6:05;B05264P;SMAN 24                    ;-6.210598;106.79631;4/7/2023 6:42
MBEU907B3Y10BK;JAK.85 ;Bintara - Cipinang Indah                  ;;Sbr. Minimarket Pondok Kelapa   ;-6.228599;106.93531;4/7/2023 5:43;B02463P;Minimarket Pondok Kopi     ;-6.218369;106.93956;4/7/2023 6:28
FKNZ025Y3R59GR;5      ;Matraman Baru - Ancol                     ;P00224 ;Slamet Riyadi                   ;-6.208533;106.85929;4/7/2023 6:30;P00021 ;Budi Utomo                 ;-6.166063;106.83906;4/7/2023 7:01
CHTF358C2I41DI;11N    ;Rusun Cipinang Muara - Jatinegara         ;B00922P;Jln. Bekasi Timur VI            ;-6.214956;106.87866;4/7/2023 5:31;;Ps. Enjo 1                 ;-6.215023;106.87779;4/7/2023 5:57
OTDP839R7Q11YE;JAK.10 ;Tanah Abang - Kota                        ;B03278P;Rusun Karang Anyar              ;-6.153256;106.82748;4/7/2023 6:24;B00086P;AURI Jatibaru              ;-6.182985;106.81407;4/7/2023 7:14
JFCW878I9Q44JD;6V     ;Ragunan - Gelora Bung Karno               ;P00053 ;Duren Tiga                      ;-6.252377;106.82697;4/7/2023 6:00;;Masjid Agung               ;-6.236483;106.79845;4/7/2023 6:44
QVYD014W5V66BX;12     ;Tanjung Priok - Pluit                     ;P00076 ;Gunung Sahari Mangga Dua        ;-6.136817;106.83237;4/7/2023 5:49;P00171 ;Permai Koja Arah Utara     ;-6.11413;106.89309;4/7/2023 6:35
PZCR354R8U40ZI;JAK.36 ;Cilangkap - Cililitan                     ;B02834P;Pintu 3 TMII                    ;-6.305153;106.88853;4/7/2023 6:37;;Simpang Mabes Hankam Raya C;-6.306299;106.88855;4/7/2023 7:16
NWEM815T6N29BV;2E     ;Rusun Rawa Bebek - Kodamar                ;B01901P;Kelapa Gading Utama             ;-6.176481;106.89487;4/7/2023 5:10;B06654P;Walikota Jakarta Timur 1   ;-6.212327;106.94515;4/7/2023 5:38
RQEM894Z9W91JW;JAK.115;Term. Tj. Priok - Pegangsaan II IGI       ;B06616P;Sbr. SPBU Tugu Selatan          ;-6.13436;106.91575;4/7/2023 5:26;B05217P;Simpang Waru Kramat Jaya   ;-6.118678;106.91659;4/7/2023 6:10
YNHR827Q0X98ZR;JAK.14 ;Tanah Abang - Meruya                      ;B04192P;Sbr. Perum Qoriyah Toyibah      ;-6.19777;106.75877;4/7/2023 5:03;;Jln. Sitrun                ;-6.197192;106.76696;4/7/2023 5:28
SKYI185I8Q71PN;JAK.20 ;Cawang UKI - Lubang Buaya                 ;B02777P;Pertigaan Jengki Raya           ;-6.255038;106.87911;4/7/2023 5:00;B05244P;SMA Angkasa 2              ;-6.276218;106.88766;4/7/2023 5:30
OUXM686X2C05UD;2A     ;Pulo Gadung - Rawa Buaya via Balai Kota   ;P00195 ;Pulo Mas                        ;-6.174736;106.89277;4/7/2023 5:36;P00192 ;Pulo Gadung 1              ;-6.183239;106.90907;4/7/2023 5:59
NWRE020C2A03ZD;JAK.07 ;Tanah Abang - Grogol via Tawakal          ;B02505P;Museum Textile                  ;-6.188656;106.80954;4/7/2023 6:38;P00083 ;Jak Lingko Tanah Abang     ;-6.185496;106.81105;4/7/2023 7:09
KITP591T5W74DS;JAK.41 ;Kampung Melayu - Pulo Gadung              ;B03590P;Sbr. Gereja Kristen Jawa        ;-6.2014;106.88588;4/7/2023 5:35;B05479P;St. LRT Velodrome 3        ;-6.19151;106.89108;4/7/2023 6:20
EJYH107Z4Q18HY;M10    ;PGC 2 - Tanjung Priok                     ;;Cipinang Kebon Nanas            ;-6.231659;106.87637;4/7/2023 6:20;P00178 ;PGC 2                      ;-6.2619;106.8657;4/7/2023 6:46
DYLA931I7R13KO;7Q     ;;;Wolter Monginsidi               ;-6.238799;106.81376;4/7/2023 5:36;B01437P;Jln. Palatehan             ;-6.240057;106.80076;4/7/2023 6:11
XXPH517K4S25ZF;JAK.86 ;Term. Rawamangun - Term. Manggarai        ;B06560P;Kel. Rawamangun                 ;-6.199099;106.8808;4/7/2023 5:30;B03064P;Puskesmas Rawamangun       ;-6.197034;106.88839;4/7/2023 6:29
VLJR479P3K14BS;M3     ;Kalideres - Bundaran HI via Veteran       ;P00237 ;Sumur Bor                       ;-6.153046;106.71929;4/7/2023 5:30;P00074 ;Grogol 1                   ;-6.166824;106.78971;4/7/2023 6:20
VBJF177U9B47TF;8A     ;Jelambar - Juanda                         ;P00176 ;Petojo                          ;-6.169984;106.81698;4/7/2023 5:33;P00097 ;Juanda                     ;-6.168048;106.83089;4/7/2023 6:02
FEED438P1P92NZ;1E     ;Pondok Labu - Blok M                      ;B03626P;Sbr. ITC Fatmawati              ;-6.26343;106.7969;4/7/2023 5:33;B02860P;Plaza Blok M               ;-6.244978;106.79752;4/7/2023 5:54
VTKO872E3W76YM;3A     ;;B01798P;Kalideres 1                     ;-6.154249;106.70544;4/7/2023 6:26;B02760P;Pertamina Kalideres Daan Mo;-6.15571;106.70927;4/7/2023 7:10
KLYZ698Q3I96QI;M7B    ;BKN - Blok M                              ;B02114P;Lapangan Blok S                 ;-6.237011;106.81421;4/7/2023 6:45;B00290P;Dammara                    ;-6.25419;106.83146;4/7/2023 7:18
YIIV152J3T60DG;5D     ;PGC 1 - Ancol                             ;P00297 ;BNN LRT                         ;-6.245863;106.871143;4/7/2023 6:46;P00178 ;PGC 2                      ;-6.2619;106.8657;4/7/2023 7:19
LOYY995E6M20IT;JAK.07 ;Tanah Abang - Grogol via Tawakal          ;B01293P;Jln. Kota Bambu Raya            ;-6.186802;106.80783;4/7/2023 6:02;B01919P;Kel. Jati Pulo             ;-6.175757;106.80318;4/7/2023 7:01
YMKR909S6R97MX;1M     ;Meruya - Blok M                           ;B01012P;Jln. Cipulir 1                  ;-6.237267;106.7754;4/7/2023 6:58;P00045 ;CSW 2                      ;-6.239861;106.79783;4/7/2023 7:53
KAPD538S7O62IY;2E     ;Rusun Rawa Bebek - Kodamar                ;B06665P;Pengadilan Negeri Jaktim 2      ;-6.212604;106.94082;4/7/2023 6:35;B05200P;Simpang Tiga 1             ;-6.210708;106.93903;4/7/2023 7:30
QBVE637C1S34OY;9F     ;Rusun Tambora - Pluit                     ;;Jembatan Dua                    ;-6.143279;106.79352;4/7/2023 6:50;P00181 ;Pluit                      ;-6.115795;106.79037;4/7/2023 7:13
RDIQ520M4U39UE;11Q    ;Kampung Melayu - Pulo Gebang via BKT      ;B02615P;Ps. Inpres Cipinang Besar       ;-6.22645;106.88078;4/7/2023 6:31;B05581P;Taman Buaran Indah         ;-6.216979;106.92356;4/7/2023 6:59
GJEE297W6K37EZ;M4     ;Pulo Gadung 2 - Dukuh Atas 2              ;P00269 ;Velodrome                       ;-6.193468;106.8883;4/7/2023 5:22;P00052 ;Dukuh Atas 2               ;-6.203276;106.82377;4/7/2023 5:55
YNGH875W6A47UF;9H     ;Blok M - Universitas Indonesia            ;B05408P;SPBU Jln. Guru                  ;-6.318164;106.83745;4/7/2023 5:09;B05266P;SMAN 38                    ;-6.336201;106.83579;4/7/2023 5:36
SWBA058R1L59EU;10D    ;Kampung Rambutan - Tanjung Priok          ;P00036 ;Cempaka Putih                   ;-6.174207;106.87642;4/7/2023 6:53;P00153 ;Pasar Induk Kramat Jati    ;-6.294215;106.87203;4/7/2023 7:44
VAEA420U1C49WV;13D    ;Puri Beta - Ragunan                       ;P00053 ;Duren Tiga                      ;-6.252377;106.82697;4/7/2023 6:05;P00106 ;Kebayoran Lama             ;-6.23834;106.77752;4/7/2023 6:43
OPQB742R7Z54HS;5N     ;Kampung Melayu - Ragunan                  ;B01846P;Kav Polri Blok E Jagakarsa      ;-6.314309;106.81633;4/7/2023 5:03;B03752P;Sbr. Jln. Kemang Timur XVII;-6.268951;106.82394;4/7/2023 5:56
BOUP489P2N48QU;JAK.49 ;Lebak Bulus - Cipulir                     ;B01397P;Jln. Metro Duta 1               ;-6.283107;106.78028;4/7/2023 5:49;B06650P;Jln. Lebak Bulus Raya      ;-6.289748;106.77085;4/7/2023 6:26
XGYD941H6B63NY;JIS3   ;Harmoni - Jakarta International Stadium   ;P00161 ;Pecenongan                      ;-6.16771;106.82819;4/7/2023 5:53;B05550P;Sunter Icon                ;-6.135417;106.85589;4/7/2023 6:22
KXZF480Z4P19NG;9D     ;Pasar Minggu - Tanah Abang                ;B00101P;Balai Kartini                   ;-6.234791;106.82457;4/7/2023 6:32;B02532P;Nifarro Park               ;-6.263007;106.84332;4/7/2023 7:17
RBXX822F6V18XI;1P     ;Senen - Blok M                            ;B01969P;Kementerian Pariwisata          ;-6.1795;106.82255;4/7/2023 6:05;B02476P;Monas 2                    ;-6.175999;106.82311;4/7/2023 6:58
HJGA689R5Q75ZI;6T     ;Pasar Minggu - Velbak                     ;B05210P;Simpang Tunda Bara TB Simatupang;-6.292612;106.7987;4/7/2023 5:08;B04790P;Simpang Darmawangsa X      ;-6.257555;106.80048;4/7/2023 5:39
IJPF049K2I94VL;JAK.26 ;Rawamangun - Duren Sawit                  ;B00562P;Gg. Subuh                       ;-6.211257;106.89058;4/7/2023 5:30;B04776P;Simpang Cipinang Kebembem 1;-6.207671;106.88522;4/7/2023 6:19
WUIR961A7Z17WG;11P    ;Rusun Pondok Bambu - Walikota Jakarta Timu;;Rusun Pondok Bambu              ;-6.241583;106.91085;4/7/2023 5:14;B02307P;Masjid Jami Al Barkah 1    ;-6.229411;106.91212;4/7/2023 5:43
IQON315Y9D88DT;5F     ;Kampung Melayu - Tanah Abang              ;B05423P;Viva Futsal                     ;-6.218724;106.81944;4/7/2023 5:42;B01974P;Kesatrian Kowal Cut Nyak Dh;-6.194307;106.81436;4/7/2023 6:10
OJBJ088A2S24KN;JAK.73 ;Jambore Cibubur - Pasar Rebo              ;B00606P;Gelanggang Remaja Ciracas       ;-6.33946;106.88226;4/7/2023 5:18;B01020P;Jln. Dahlia KDW            ;-6.348905;106.88437;4/7/2023 5:44
CLFL594S7O77AS;12     ;Tanjung Priok - Pluit                     ;P00131 ;Mangga Dua                      ;-6.136148;106.82597;4/7/2023 6:24;P00098 ;Kali Besar Barat           ;-6.135355;106.81143;4/7/2023 6:48
ERVW689P6L13JK;JAK.32 ;Lebak Bulus - Petukangan                  ;B04560P;Sbr. TK Tunas Harapan           ;-6.232157;106.75153;4/7/2023 5:08;B05135P;Simpang Sabar Raya Petukang;-6.236966;106.7526;4/7/2023 5:29
VWFB978E1L78DG;3F     ;Kalideres - Gelora Bung Karno             ;P00050 ;Dispenda Samsat Barat           ;-6.154634;106.7381;4/7/2023 5:00;P00088 ;Jembatan Baru              ;-6.154831;106.73038;4/7/2023 5:32
RQPP796D6K04XS;JAK.50 ;;B05499P;St. Rawa Buaya                  ;-6.163471;106.72374;4/7/2023 6:30;B02939P;Pool Blue Bird Puri 2      ;-6.160742;106.72685;4/7/2023 7:19
QOHW235S2R78TA;2P     ;Gondangdia - Senen                        ;B00285P;Cut Meutia                      ;-6.187542;106.83294;4/7/2023 6:29;B06053P;Selatan St. Gondangdia     ;-6.187059;106.8329;4/7/2023 7:22
DHSY098U1U36QQ;3C     ;Rusun Kapuk Muara - Penjaringan           ;B03277P;Rusun Kapuk Muara               ;-6.135667;106.76299;4/7/2023 6:16;P00170 ;Penjaringan                ;-6.126306;106.79203;4/7/2023 7:15
HPSP320K5O82IW;JAK.48A;Stasiun Tebet - Rusun Karet Tengsin       ;B05695P;Telkom Tebet                    ;-6.224064;106.8516;4/7/2023 5:32;B02320P;Masjid Jami Al Mamur Bukit ;-6.225059;106.85606;4/7/2023 6:31
FWBV388C7A67AB;6V     ;Ragunan - Gelora Bung Karno               ;P00228 ;SMK 57                          ;-6.290967;106.82365;4/7/2023 5:32;P00048 ;Departemen Pertanian       ;-6.294641;106.82213;4/7/2023 5:52
KBQQ227U6N76RH;JAK.06 ;Kampung Rambutan - Pondok Gede            ;B02234P;Masjid Al Barokah 1             ;-6.301819;106.91382;4/7/2023 5:31;B03795P;Sbr. Jln. Mini II          ;-6.308966;106.90774;4/7/2023 6:30
GUFJ257Z6B50FN;JAK.45 ;Lebak Bulus - Ragunan                     ;B02876P;PLN Corporate University 2      ;-6.300935;106.82136;4/7/2023 5:45;B04429P;Sbr. SMAN 66               ;-6.306177;106.80368;4/7/2023 6:11
NQXI279N8I35FC;8K     ;Batusari - Grogol                         ;B02636P;Ps. Kopro 2                     ;-6.177343;106.78369;4/7/2023 5:41;B04930P;Simpang Kemanggisan Ilir Ra;-6.193066;106.78465;4/7/2023 6:36
BTYR571L9W14MY;;;B02016P;Komplek Abadi 2                 ;-6.229722;106.90813;4/7/2023 6:57;B01380P;Jln. Melati Bhakti         ;-6.229557;106.9015;4/7/2023 7:19
XYRF921Z0Z96ED;12B    ;Pluit - Senen                             ;B00080P;Aston Pluit 2                   ;-6.124268;106.79419;4/7/2023 6:52;B02650P;Ps. Muara Karang           ;-6.116367;106.77824;4/7/2023 7:35
ILHR466G7O50CZ;7C     ;Cibubur - BKN                             ;P00016 ;BKN                             ;-6.257751;106.87;4/7/2023 5:42;B00248P;Cibubur Junction           ;-6.368735;106.89366;4/7/2023 6:20
VBSO559H7J53ZL;JAK.110;Rusun Marunda - Terminal Terpadu Pulo Geba;B04368P;Sbr. SDN Rorotan 03             ;-6.144294;106.95622;4/7/2023 6:11;B04608P;Sbr. MIN 20 Jakarta        ;-6.122856;106.95719;4/7/2023 6:40
VTLE084B6C46GY;JAK.46 ;Pasar Minggu - Jagakarsa                  ;B02298P;Masjid Darussalam Cipedak       ;-6.346656;106.81014;4/7/2023 5:14;B05219P;Simpang Warung Sila Rindang;-6.345472;106.81167;4/7/2023 5:38
BNQO406J9R46WS;S21    ;Ciputat - CSW                             ;B05904P;Yado I                          ;-6.253745;106.79098;4/7/2023 5:40;B00053P;Antena II                  ;-6.25033;106.79163;4/7/2023 6:10
SIBV243O6Y62QT;4      ;Pulo Gadung 2 - Tosari                    ;P00193 ;Pulo Gadung 2                   ;-6.183098;106.90872;4/7/2023 5:11;P00189 ;Pramuka LIA                ;-6.192238;106.86858;4/7/2023 5:55
OMXT705F5K70BX;M12    ;Sunter Boulevard Barat - Penjaringan      ;P00131 ;Mangga Dua                      ;-6.136148;106.82597;4/7/2023 5:11;P00008 ;Bandengan Selatan          ;-6.136318;106.80347;4/7/2023 6:05
VXLI547O5K99PD;1N     ;Tanah Abang - Blok M                      ;B03312P;Sari Pan Pacific                ;-6.185037;106.82325;4/7/2023 6:28;B00360P;Flyover Karet 2            ;-6.214808;106.81847;4/7/2023 7:01
QTQH081P3Z27TE;D32    ;Cinere - Bundaran Senayan                 ;B00611P;Gelora Bung Karno 1             ;-6.224642;106.8056;4/7/2023 6:16;B00221P;Bundaran Senayan 1         ;-6.227445;106.80187;4/7/2023 6:56
GGHJ904Q1P45AL;M7     ;Kampung Rambutan - Monas                  ;P00010 ;Bank Indonesia Arah Utara       ;-6.182776;106.8228;4/7/2023 5:39;P00137 ;Monas                      ;-6.176248;106.82286;4/7/2023 6:15
GFZC183E2M92YO;JAK.27 ;Pulo Gebang - Rorotan                     ;B02232P;Masjid Al Barkah 2              ;-6.184779;106.94595;4/7/2023 6:32;B00615P;Gempol Baru 2              ;-6.186351;106.9547;4/7/2023 6:56
PMVC341R7K70OE;JAK.18 ;Kalibata - Kuningan                       ;B04417P;Sbr. SMA Islam As Syafiiyah 01  ;-6.220785;106.85332;4/7/2023 6:31;B03014P;Puri Imperium              ;-6.210463;106.83229;4/7/2023 7:23
XZIH812O4M57ZV;13     ;Ciledug - Tendean                         ;P00106 ;Kebayoran Lama                  ;-6.23834;106.77752;4/7/2023 6:04;P00259 ;Tirtayasa                  ;-6.239207;106.80777;4/7/2023 6:32
XOXC499L7V02XW;JAK.51 ;Taman Kota - Budi Luhur                   ;B04552P;Sbr. TK Al Husna Petukangan Utar;-6.231887;106.74517;4/7/2023 5:09;B04932P;Simpang Kembangan Raya 2   ;-6.176148;106.74794;4/7/2023 5:53
RKWA069E0M15OJ;2F     ;Rusun Cakung Barat - Pulo Gadung          ;P00028 ;Cakung United Tractors          ;-6.18324;106.92998;4/7/2023 5:24;B03298P;Rusun Tipar Cakung         ;-6.171493;106.93731;4/7/2023 6:21
NBMH371S4P99DH;JAK.48A;Stasiun Tebet - Rusun Karet Tengsin       ;;UPT. LLHD 2                     ;-6.225501;106.83489;4/7/2023 6:45;B05695P;Telkom Tebet               ;-6.224064;106.8516;4/7/2023 7:33
BWLK130A0N62JP;S11    ;BSD - Jelambar                            ;B02405P;Melati Mas Residence 2          ;-6.271291;106.65563;4/7/2023 6:33;B05701P;Term. BSD                  ;-6.306375;106.68536;4/7/2023 7:17
INXN124Q0B24GU;6U     ;Blok M - Pasar Minggu                     ;B05099P;Simpang Rawa Barat              ;-6.238408;106.81489;4/7/2023 5:49;B06291P;Jati Padang 2              ;-6.285637;106.82632;4/7/2023 6:22
BFGG814K3Q90OH;9D     ;Pasar Minggu - Tanah Abang                ;P00056 ;Explorer Tanah Abang            ;-6.184305;106.81158;4/7/2023 6:42;B01787P;JPO Blok G                 ;-6.188861;106.81135;4/7/2023 7:39
JEIA073Z7V33FA;11D    ;Pulo Gebang - Pulo Gadung 2 via PIK       ;B02977P;Pospol PIK Penggilingan         ;-6.203442;106.93258;4/7/2023 5:48;P00270 ;Walikota Jakarta Timur     ;-6.21254;106.94537;4/7/2023 6:43
DJUO140V8N37SH;JAK.51 ;Taman Kota - Budi Luhur                   ;B00879P;Jln. B Basmol Raya              ;-6.161701;106.75176;4/7/2023 5:16;B02798P;Perum Taman Kota 2         ;-6.160549;106.75615;4/7/2023 6:15
GDYP709P2D59SE;1E     ;Pondok Labu - Blok M                      ;B05311P;SMKN 28                         ;-6.284944;106.79578;4/7/2023 6:47;B01610P;Jln. Sungai Sambas VI      ;-6.246441;106.7978;4/7/2023 7:25
IOGZ768V5E49IZ;10     ;Tanjung Priok - PGC 2                     ;P00232 ;Stasiun Jatinegara Arah Utara   ;-6.21542;106.8742;4/7/2023 5:13;P00171 ;Permai Koja Arah Utara     ;-6.11413;106.89309;4/7/2023 6:12
ELAY196T4J42FJ;M1H    ;Tanah Abang - St. Gondangdia              ;B04101P;Sbr. MNC Center                 ;-6.182744;106.83084;4/7/2023 6:38;B05445P;St. Gondangdia 2           ;-6.185054;106.8323;4/7/2023 7:20
IOBI986Q2I31WV;JAK.54 ;Grogol - Benhil                           ;B02079P;Koramil Jln. Brigjen Katamso    ;-6.189138;106.80508;4/7/2023 5:16;B05524P;STIE IBEK                  ;-6.173256;106.7977;4/7/2023 5:54
JSIL635J4L91QX;2B     ;Harapan Indah - ASMI                      ;P00028 ;Cakung United Tractors          ;-6.18324;106.92998;4/7/2023 6:12;P00157 ;Pasar Modern Harapan Indah ;-6.168544;106.97431;4/7/2023 7:00
RNQU109B4M27FP;JAK.110;Rusun Marunda - Terminal Terpadu Pulo Geba;B05937P;YPI Asyaadah                    ;-6.191129;106.94382;4/7/2023 6:31;B00415P;Gg. Barokah Lingkar Timur  ;-6.19658;106.94405;4/7/2023 7:01
WCUO244W7A43ZI;JAK.03 ;Lebak Bulus - Andara                      ;B05950P;Jln. Andara Raya                ;-6.327861;106.80061;4/7/2023 6:48;B05394P;SMPN 85                    ;-6.31244;106.79533;4/7/2023 7:32
IKSV382V8W63PX;JAK.36 ;Cilangkap - Cililitan                     ;B01027P;Jln. Damai PBSI Cilangkap       ;-6.332964;106.89167;4/7/2023 6:51;B03173P;RS Restu Kasih             ;-6.26606;106.86598;4/7/2023 7:47
FJZP380U4P71CZ;M11    ;Pulo Gebang - Pulo Gadung 2               ;P00158 ;Pasar Pulo Gadung               ;-6.187434;106.90591;4/7/2023 5:11;P00059 ;Flyover Radin Inten        ;-6.215982;106.92438;4/7/2023 5:57
ODOD643M4T98YO;1Q     ;Rempoa - Blok M                           ;B02374P;Masjid Pondok Indah 2           ;-6.261469;106.78201;4/7/2023 5:46;B03132P;RS Dr Suyoto               ;-6.267779;106.76599;4/7/2023 6:14
YRVQ647Q4H90SH;JAK.50 ;Kalideres - Puri Kembangan                ;B01529P;Jln. Puri Lingkar Dalam         ;-6.184763;106.73503;4/7/2023 6:08;B03015P;Puri Kembangan             ;-6.188874;106.73514;4/7/2023 6:51
ZTEQ585M2F42DK;10K    ;Tanjung Priok - Senen via Taman BMW       ;B02627P;Ps. Kemayoran                   ;-6.161032;106.8549;4/7/2023 6:19;B03201P;RSPAD 3                    ;-6.175462;106.83922;4/7/2023 6:56
RTTQ051I3C62HG;6N     ;Ragunan - Blok M via Kemang               ;P00199 ;Ragunan                         ;-6.305769;106.81949;4/7/2023 5:55;B05538P;STPDN                      ;-6.28439;106.81899;4/7/2023 6:37
FPTF641Y5L89VQ;JAK.120;JIS - Terminal Muara Angke                ;B05324P;SMKN 56                         ;-6.119094;106.79423;4/7/2023 5:51;B02564P;Pangeran Jayakarta 1       ;-6.137775;106.81766;4/7/2023 6:45
TCXA298O4S34UP;5C     ;PGC - Juanda                              ;P00007 ;Balai Kota                      ;-6.180488;106.82646;4/7/2023 5:01;P00161 ;Pecenongan                 ;-6.16771;106.82819;4/7/2023 5:40
FWAA119W0O92FR;6D     ;Stasiun Tebet - Karet via Underpass       ;B04505P;Sbr. Standard Chartered         ;-6.217407;106.81934;4/7/2023 5:00;B03396P;Kota Kasablanka            ;-6.224688;106.84246;4/7/2023 5:23
XYOY961B5I73ZS;JAK.44 ;Andara - Stasiun Universitas Pancasila    ;B00045P;Andara Margasatwa 4             ;-6.312578;106.80356;4/7/2023 6:49;;Andara Margasatwa 1        ;-6.313471;106.80369;4/7/2023 7:14
LIZY188F0A85PC;6A     ;Ragunan - MH Thamrin via Kuningan         ;P00024 ;Buncit Indah                    ;-6.274333;106.83029;4/7/2023 5:17;P00079 ;Imigrasi                   ;-6.256977;106.82808;4/7/2023 5:54
RWXY311Y2H78SY;4F     ;Pinang Ranti - Pulo Gadung                ;B03325P;SD Jatinegara Kaum              ;-6.19781;106.90496;4/7/2023 6:47;B02848P;Pintu Kawasan 2            ;-6.1896;106.90629;4/7/2023 7:34
